Time	AI	AV	ILRS	IHRS	I	ID	IMAX	VSET	NORM_COND	RATIO_SET_NEG
410.1377E-2	298.0951E-12	000.0000E+0	108.9703E-6	321.8892E-9	298.0951E-12	#REF	492.6140E-6	143.0000E-2	#REF	338.5337E+0
103.5155E-1	-500.0241E-6	-177.0000E-2			500.0241E-6	232.8306E-12			364.4243E-2
103.8071E-1	-500.0245E-6	-178.0000E-2			500.0245E-6	407.4536E-12			362.3773E-2
104.0985E-1	-500.0241E-6	-179.0000E-2			500.0241E-6	-407.4536E-12			360.3525E-2
104.3900E-1	-500.0240E-6	-180.0000E-2			500.0240E-6	-582.0766E-13			358.3505E-2
104.6814E-1	-500.0235E-6	-181.0000E-2			500.0235E-6	-523.8689E-12			356.3703E-2
104.9728E-1	-500.0239E-6	-182.0000E-2			500.0239E-6	407.4536E-12			354.4125E-2
105.2642E-1	-500.0235E-6	-183.0000E-2			500.0235E-6	-407.4536E-12			352.4756E-2
105.5557E-1	-500.0238E-6	-184.0000E-2			500.0238E-6	349.2460E-12			350.5602E-2
105.8473E-1	-500.0243E-6	-185.0000E-2			500.0243E-6	465.6613E-12			348.6656E-2
106.1387E-1	-500.0239E-6	-186.0000E-2			500.0239E-6	-407.4536E-12			346.7908E-2
106.4302E-1	-500.0234E-6	-187.0000E-2			500.0234E-6	-523.8689E-12			344.9359E-2
106.7216E-1	-500.0245E-6	-188.0000E-2			500.0245E-6	110.5946E-11			343.1019E-2
107.0130E-1	-500.0235E-6	-189.0000E-2			500.0235E-6	-931.3226E-12			341.2859E-2
107.3044E-1	-500.0238E-6	-190.0000E-2			500.0238E-6	232.8306E-12			339.4898E-2
107.5960E-1	-500.0238E-6	-191.0000E-2			500.0238E-6	000.0000E+0			337.7124E-2
107.8875E-1	-500.0241E-6	-192.0000E-2			500.0241E-6	291.0383E-12			335.9537E-2
108.1788E-1	-500.0242E-6	-193.0000E-2			500.0242E-6	116.4153E-12			334.2131E-2
108.4703E-1	-500.0237E-6	-194.0000E-2			500.0237E-6	-523.8689E-12			332.4899E-2
108.7618E-1	-500.0238E-6	-195.0000E-2			500.0238E-6	116.4153E-12			330.7849E-2
109.0534E-1	-500.0235E-6	-196.0000E-2			500.0235E-6	-291.0383E-12			329.0971E-2
109.3447E-1	-500.0235E-6	-197.0000E-2			500.0235E-6	000.0000E+0			327.4265E-2
109.6359E-1	-500.0237E-6	-198.0000E-2			500.0237E-6	174.6230E-12			325.7730E-2
109.9275E-1	-500.0233E-6	-199.0000E-2			500.0233E-6	-349.2460E-12			324.1357E-2
110.2188E-1	-500.0245E-6	-200.0000E-2			500.0245E-6	116.4153E-11			322.5158E-2
110.5103E-1	-500.0235E-6	-201.0000E-2			500.0235E-6	-989.5302E-12			320.9106E-2
110.8017E-1	-500.0237E-6	-202.0000E-2			500.0237E-6	174.6230E-12			319.3220E-2
111.0933E-1	-500.0240E-6	-203.0000E-2			500.0240E-6	349.2460E-12			317.7492E-2
111.3846E-1	-500.0232E-6	-204.0000E-2			500.0232E-6	-756.6996E-12			316.1912E-2
111.6759E-1	-500.0231E-6	-205.0000E-2			500.0231E-6	-174.6230E-12			314.6487E-2
111.9675E-1	-500.0238E-6	-206.0000E-2			500.0238E-6	698.4919E-12			313.1217E-2
112.2588E-1	-500.0240E-6	-207.0000E-2			500.0240E-6	232.8306E-12			311.6092E-2
112.5503E-1	-500.0234E-6	-208.0000E-2			500.0234E-6	-640.2843E-12			310.1107E-2
112.8418E-1	-500.0241E-6	-209.0000E-2			500.0241E-6	698.4919E-12			308.6273E-2
113.1333E-1	-500.0237E-6	-210.0000E-2			500.0237E-6	-407.4536E-12			307.1574E-2
113.4247E-1	-500.0239E-6	-211.0000E-2			500.0239E-6	232.8306E-12			305.7018E-2
113.7160E-1	-500.0239E-6	-212.0000E-2			500.0239E-6	582.0766E-13			304.2599E-2
114.0076E-1	-500.0238E-6	-213.0000E-2			500.0238E-6	-116.4153E-12			302.8313E-2
114.2990E-1	-500.0237E-6	-214.0000E-2			500.0237E-6	-174.6230E-12			301.4161E-2
114.5903E-1	-500.0233E-6	-215.0000E-2			500.0233E-6	-349.2460E-12			300.0140E-2
114.8818E-1	-500.0237E-6	-216.0000E-2			500.0237E-6	349.2460E-12			298.6252E-2
115.1733E-1	-500.0240E-6	-217.0000E-2			500.0240E-6	349.2460E-12			297.2493E-2
115.4646E-1	-500.0245E-6	-218.0000E-2			500.0245E-6	523.8689E-12			295.8861E-2
115.7560E-1	-500.0235E-6	-219.0000E-2			500.0235E-6	-989.5302E-12			294.5344E-2
116.0476E-1	-500.0242E-6	-220.0000E-2			500.0242E-6	640.2843E-12			293.1960E-2
116.3391E-1	-500.0243E-6	-221.0000E-2			500.0243E-6	116.4153E-12			291.8694E-2
116.6305E-1	-500.0236E-6	-222.0000E-2			500.0236E-6	-698.4919E-12			290.5542E-2
116.9221E-1	-500.0238E-6	-223.0000E-2			500.0238E-6	232.8306E-12			289.2515E-2
117.2136E-1	-500.0244E-6	-224.0000E-2			500.0244E-6	582.0766E-12			287.9605E-2
117.5049E-1	-500.0239E-6	-225.0000E-2			500.0239E-6	-523.8689E-12			286.6804E-2
117.7964E-1	-500.0235E-6	-226.0000E-2			500.0235E-6	-349.2460E-12			285.4117E-2
118.0878E-1	-500.0240E-6	-227.0000E-2			500.0240E-6	465.6613E-12			284.1546E-2
118.3794E-1	-500.0239E-6	-228.0000E-2			500.0239E-6	-116.4153E-12			282.9083E-2
118.6708E-1	-500.0239E-6	-229.0000E-2			500.0239E-6	000.0000E+0			281.6729E-2
118.9623E-1	-500.0235E-6	-230.0000E-2			500.0235E-6	-349.2460E-12			280.4480E-2
119.2537E-1	-500.0240E-6	-231.0000E-2			500.0240E-6	465.6613E-12			279.2342E-2
119.5451E-1	-500.0239E-6	-232.0000E-2			500.0239E-6	-116.4153E-12			278.0305E-2
119.8365E-1	-500.0242E-6	-233.0000E-2			500.0242E-6	349.2460E-12			276.8375E-2
120.1280E-1	-500.0235E-6	-234.0000E-2			500.0235E-6	-698.4919E-12			275.6540E-2
120.4196E-1	-500.0237E-6	-235.0000E-2			500.0237E-6	116.4153E-12			274.4811E-2
120.7110E-1	-500.0240E-6	-236.0000E-2			500.0240E-6	349.2460E-12			273.3182E-2
121.0025E-1	-500.0239E-6	-237.0000E-2			500.0239E-6	-116.4153E-12			272.1649E-2
121.2938E-1	-500.0240E-6	-238.0000E-2			500.0240E-6	116.4153E-12			271.0214E-2
121.5853E-1	-500.0244E-6	-239.0000E-2			500.0244E-6	407.4536E-12			269.8876E-2
121.8767E-1	-500.0238E-6	-240.0000E-2			500.0238E-6	-582.0766E-12			268.7628E-2
122.1683E-1	-500.0242E-6	-241.0000E-2			500.0242E-6	349.2460E-12			267.6478E-2
122.4597E-1	-500.0235E-6	-242.0000E-2			500.0235E-6	-640.2843E-12			266.5415E-2
122.7511E-1	-500.0242E-6	-243.0000E-2			500.0242E-6	640.2843E-12			265.4449E-2
123.0425E-1	-500.0240E-6	-244.0000E-2			500.0240E-6	-174.6230E-12			264.3569E-2
123.3339E-1	-500.0233E-6	-245.0000E-2			500.0233E-6	-698.4919E-12			263.2776E-2
123.6255E-1	-500.0240E-6	-246.0000E-2			500.0240E-6	698.4919E-12			262.2077E-2
123.9169E-1	-500.0232E-6	-247.0000E-2			500.0232E-6	-756.6996E-12			261.1457E-2
124.2082E-1	-500.0238E-6	-248.0000E-2			500.0238E-6	582.0766E-12			260.0930E-2
124.4998E-1	-500.0238E-6	-249.0000E-2			500.0238E-6	-582.0766E-13			259.0485E-2
124.7912E-1	-500.0237E-6	-250.0000E-2			500.0237E-6	-116.4153E-12			258.0122E-2
125.0826E-1	-500.0243E-6	-250.0000E-2			500.0243E-6	640.2843E-12			258.0125E-2
125.3741E-1	-500.0243E-6	-249.0000E-2			500.0243E-6	000.0000E+0			259.0487E-2
125.6656E-1	-500.0245E-6	-248.0000E-2			500.0245E-6	174.6230E-12			260.0934E-2
125.9569E-1	-500.0241E-6	-247.0000E-2			500.0241E-6	-349.2460E-12			261.1462E-2
126.2482E-1	-500.0234E-6	-246.0000E-2			500.0234E-6	-756.6996E-12			262.2074E-2
126.5398E-1	-500.0243E-6	-245.0000E-2			500.0243E-6	931.3226E-12			263.2781E-2
126.8312E-1	-500.0239E-6	-244.0000E-2			500.0239E-6	-407.4536E-12			264.3569E-2
127.1227E-1	-500.0240E-6	-243.0000E-2			500.0240E-6	116.4153E-12			265.4448E-2
127.4142E-1	-500.0239E-6	-242.0000E-2			500.0239E-6	-582.0766E-13			266.5417E-2
127.7057E-1	-500.0239E-6	-241.0000E-2			500.0239E-6	-582.0766E-13			267.6476E-2
127.9970E-1	-500.0239E-6	-240.0000E-2			500.0239E-6	582.0766E-13			268.7629E-2
128.2884E-1	-500.0241E-6	-239.0000E-2			500.0241E-6	116.4153E-12			269.8875E-2
128.5800E-1	-500.0238E-6	-238.0000E-2			500.0238E-6	-232.8306E-12			271.0213E-2
128.8716E-1	-500.0240E-6	-237.0000E-2			500.0240E-6	174.6230E-12			272.1650E-2
129.1629E-1	-500.0243E-6	-236.0000E-2			500.0243E-6	291.0383E-12			273.3184E-2
