Cycle	SET_negative#1	SET_negative#1	SET_negative#1	SET_negative#1	SET_positive#1	SET_positive#1	SET_positive#1	SET_positive#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	CVS#1	CVS#1	CVS#1
Index	ILRS	IHRS	VSET	RATIO_SET_NEG	ILRS	IHRS	VSET	RATIO_SET_POS	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	AI	AV	Time
137	185.9130E-6	146.6975E-8	112.0000E-2	126.7322E+0										183.7839E-6	142.3800E-8	129.0798E+0	900.0000E-3	534.6927E-6
138	115.7856E-6	767.6014E-9	156.0000E-2	150.8408E+0										114.9837E-6	184.5647E-8	622.9991E-1	950.0000E-3	719.2691E-6
139	222.7745E-6	195.9242E-8	148.0000E-2	113.7044E+0										220.7101E-6	692.9170E-8	318.5231E-1	100.0000E-2	803.1484E-6
140	200.6448E-6	561.8291E-8	124.0000E-2	357.1277E-1										198.5165E-6	960.1515E-8	206.7554E-1	690.0000E-3	600.0668E-6
141	168.4757E-6	903.7666E-8	660.0000E-3	186.4150E-1										166.2296E-6	743.6366E-8	223.5361E-1	850.0000E-3	548.9999E-6
142	169.1452E-6	640.8759E-8	114.0000E-2	263.9281E-1										167.3561E-6	889.5314E-8	188.1397E-1	940.0000E-3	617.1173E-6
143	149.5336E-6	861.4102E-8	890.0000E-3	173.5917E-1										146.8246E-6	124.2533E-7	118.1655E-1	630.0000E-3	426.8052E-6
144	162.4864E-6	121.9998E-7	102.0000E-2	133.1858E-1										160.8185E-6	646.5977E-8	248.7149E-1	650.0000E-3	489.4205E-6
145	167.9453E-6	509.4591E-8	870.0000E-3	329.6541E-1										166.1762E-6	736.7100E-8	225.5653E-1	620.0000E-3	483.8575E-6
146	160.6779E-6	623.3509E-8	830.0000E-3	257.7647E-1										158.5065E-6	430.0685E-8	368.5611E-1	980.0000E-3	580.7321E-6
147	208.5260E-6	349.2994E-8	130.0000E-2	596.9835E-1										206.6204E-6	331.1592E-8	623.9306E-1	920.0000E-3	641.8889E-6
148	180.0918E-6	266.2862E-8	930.0000E-3	676.3092E-1										178.2388E-6	261.2581E-8	682.2327E-1	940.0000E-3	714.6879E-6
149	167.8186E-6	248.5455E-8	700.0000E-3	675.2028E-1										165.5126E-6	264.1457E-8	626.5959E-1	960.0000E-3	525.2123E-6
150	140.0333E-6	201.3491E-8	850.0000E-3	695.4751E-1										138.7547E-6	123.6055E-8	112.2561E+0	950.0000E-3	671.9450E-6
151	158.0338E-6	907.3864E-9	970.0000E-3	174.1638E+0										156.5370E-6	168.3966E-8	929.5738E-1	100.0000E-2	755.5475E-6
152	167.3532E-6	130.4540E-8	100.0000E-2	128.2852E+0										165.5636E-6	264.1969E-8	626.6673E-1	720.0000E-3	506.4522E-6
153	158.0842E-6	228.4412E-8	930.0000E-3	692.0128E-1										156.1600E-6	196.6540E-8	794.0850E-1	102.0000E-2	598.7829E-6
154	151.3896E-6	148.5929E-8	900.0000E-3	101.8821E+0										149.4761E-6	444.3764E-8	336.3726E-1	810.0000E-3	456.4137E-6
155	170.4037E-6	283.4839E-8	730.0000E-3	601.1053E-1										168.5520E-6	161.1800E-8	104.5738E+0	910.0000E-3	623.5557E-6
156	143.9861E-6	217.3591E-8	770.0000E-3	662.4342E-1										142.0448E-6	199.5683E-8	711.7604E-1	680.0000E-3	445.8872E-6
157	147.6466E-6	171.4113E-8	101.0000E-2	861.3584E-1										145.8702E-6	956.1942E-9	152.5529E+0	690.0000E-3	473.5466E-6
158	152.4548E-6	547.0212E-9	151.0000E-2	278.6999E+0										150.2514E-6	246.5206E-8	609.4884E-1	102.0000E-2	755.2715E-6
159	164.7728E-6	269.8002E-8	111.0000E-2	610.7213E-1										163.2997E-6	303.4042E-8	538.2247E-1	850.0000E-3	485.1770E-6
160	160.5823E-6	175.8124E-8	890.0000E-3	913.3731E-1										158.7292E-6	334.3299E-8	474.7681E-1	680.0000E-3	472.8605E-6
161	152.3323E-6	279.0061E-8	105.0000E-2	545.9820E-1										150.3688E-6	437.6338E-8	343.5951E-1	700.0000E-3	467.6492E-6
162	175.5333E-6	308.0357E-8	107.0000E-2	569.8472E-1										173.8951E-6	391.1402E-8	444.5851E-1	720.0000E-3	571.4931E-6
